34511142,"BJP questions move to redevelop MLA hostel at the time of corona","May 08, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-otherstates/bjp-questions-move-to-redevelop-mla-hostel-at-the-time-of-corona/article34511142.ece
34511129,"A glimmer of hope as fresh cases remain below 20,000","May 08, 2021",https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/a-glimmer-of-hope-as-fresh-cases-remain-below-20000/article34511129.ece
34510863,"Centre must call all-party meet, says Sonia","May 08, 2021",https://www.thehindu.com/todays-paper/tp-national/centre-must-call-all-party-meet-says-sonia/article34510863.ece
34510936,"Stalin takes charge, rolls out aid for 2.07 cr. poor","May 08, 2021",https://www.thehindu.com/todays-paper/stalin-takes-charge-rolls-out-aid-for-207-cr-poor/article34510936.ece
34510050,"A glimmer of hope as fresh cases remain below 20,000","May 07, 2021",https://www.thehindu.com/news/cities/Delhi/a-glimmer-of-hope-as-fresh-cases-remain-below-20000/article34510050.ece
34508663,"India sinking under Modi govt.'s incompetence and indifference, says Sonia","May 07, 2021",https://www.thehindu.com/news/national/india-sinking-under-modi-govts-incompetence-and-indifference-says-sonia/article34508663.ece
34507956,"Chennai's COVID-19 foot soldiers: How one intiative is organising hundreds of volunteers","May 07, 2021",https://www.thehindu.com/society/covid-19-ground-volunteers-in-chennai/article34507956.ece
34507610,"Top news of the day: Supreme Court tells Centre must supply 700 MT of oxygen to Delhi every day; WhatsApp scraps May 15 deadline for accepting privacy policy terms, and more","May 07, 2021",https://www.thehindu.com/news/top-news-of-the-day-may-7-2021-supreme-court-tells-centre-must-supply-700-mt-of-oxygen-to-delhi-every-day-whatsapp-scraps-may-15-deadline-for-accepting-privacy-policy-terms-and-more/article34507610.ece
34506624,"Covid-19 | No congregations in Valley mosques, shrines on Ramadan's last Friday","May 07, 2021",https://www.thehindu.com/news/national/other-states/covid-19-no-congregations-in-valley-mosques-shrines-on-ramadans-last-friday/article34506624.ece
34505457,"PIL plea to ensure food, water, sanitation to the needy","May 07, 2021",https://www.thehindu.com/news/cities/Madurai/pil-plea-to-ensure-food-water-sanitation-to-the-needy/article34505457.ece
34505148,"TN CM Stalin begins first innings with benefits for Corona-affected, women","May 07, 2021",https://www.thehindu.com/news/national/tamil-nadu/tn-cm-stalin-begins-first-innings-with-sops-for-corona-affected-women/article34505148.ece
34504802,"Sonia says Centre thinks it alone has answers to fight COVID-19","May 07, 2021",https://www.thehindu.com/news/national/fighting-covid-not-a-government-versus-us-battle-but-a-us-versus-corona-battle-sonia-gandhi/article34504802.ece
34504688,"Row over MLA hostel in Maharashtra","May 07, 2021",https://www.thehindu.com/news/cities/mumbai/row-over-mla-hostel-in-maharashtra/article34504688.ece
34504006,"Coronavirus updates | May 7, 2021","May 07, 2021",https://www.thehindu.com/news/national/coronavirus-live-may-7-2021-updates/article34504006.ece
34502717,"'Exempt GST on vaccine'","May 07, 2021",https://www.thehindu.com/news/national/other-states/exempt-gst-on-vaccine/article34502717.ece
34503883,"Multiple visits just to get a swab test","May 07, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-telangana/multiple-visits-just-to-get-a-swab-test/article34503883.ece
34503421,"'Exempt GST on vaccine'","May 07, 2021",https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/exempt-gst-on-vaccine/article34503421.ece
34503421,"'Exempt GST on vaccine'","May 07, 2021",https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/exempt-gst-on-vaccine/article34503421.ece
34500107,"'Provide protection equipment, insurance to anganwadi workers'","May 06, 2021",https://www.thehindu.com/news/national/telangana/provide-protection-equipment-insurance-to-anganwadis/article34500107.ece
34499927,"Patients in hinterland of Telangana making multiple visits just to get a COVID-19 test","May 06, 2021",https://www.thehindu.com/news/national/telangana/patients-in-hinterland-of-telangana-making-multiple-visits-just-to-get-a-covid-19-test/article34499927.ece
34499883,"Coronavirus | For tribes in Tamil Nadu&#39;s Anamalai, it's still an urban blight","May 06, 2021",https://www.thehindu.com/news/cities/Coimbatore/coronavirus-for-tribes-in-tamil-nadus-anamalai-its-still-an-urban-blight/article34499883.ece
34499860,"Covid Care Centre inaugurated","May 06, 2021",https://www.thehindu.com/news/national/karnataka/covid-care-centre-inaugurated/article34499860.ece
34499077,"Coronavirus | Putin supports Russia waiving patents on its vaccine","May 06, 2021",https://www.thehindu.com/news/international/coronavirus-putin-supports-russia-waiving-patents-on-its-vaccine/article34499077.ece
34497767,"Last rites of dead: No cause for alarm in Ernakulam district","May 06, 2021",https://www.thehindu.com/news/cities/Kochi/last-rites-of-dead-no-cause-for-alarm-in-ernakulam-district/article34497767.ece
34497739,"Can't find a vaccine slot? Coders come to the COVID-19 jab rescue","May 06, 2021",https://www.thehindu.com/sci-tech/technology/coronavirus-covid19-vaccine-slots-appointments-apps-india-under45-findslot-getjab-cowin-open-api/article34497739.ece
34497334,"Novel coronavirus variant N440K prevalence minimal now: Andhra Pradesh Health Department","May 06, 2021",https://www.thehindu.com/news/national/andhra-pradesh/n440k-prevalence-minimal-now-andhra-pradesh-health-department/article34497334.ece
34497157,"Over 89 lakh COVID-19 vaccine doses still available with States, UTs: Centre","May 06, 2021",https://www.thehindu.com/news/national/over-89-lakh-covid-19-vaccine-doses-still-available-with-states-uts-centre/article34497157.ece
34497076,"Madurai MP flays Centre for not increasing medical oxygen allocation to TN","May 06, 2021",https://www.thehindu.com/news/cities/Madurai/madurai-mp-flays-centre-for-not-increasing-medical-oxygen-allocation-to-tn/article34497076.ece
34496940,"Remdesivir vials stolen from Salem GH","May 06, 2021",https://www.thehindu.com/news/national/tamil-nadu/remdesivir-vials-stolen-from-salem-gh/article34496940.ece
34496639,"Four dead in Tirupathur GH, fact-finding team formed","May 06, 2021",https://www.thehindu.com/news/national/tamil-nadu/four-dead-in-tirupathur-gh-fact-finding-team-formed/article34496639.ece
34496116,"Coronavirus updates | May 6, 2021","May 06, 2021",https://www.thehindu.com/news/national/coronavirus-live-may-6-2021-updates/article34496116.ece
34496187,"How cycling communities are helping Indian cities deal with the second wave of COVID-19","May 06, 2021",https://www.thehindu.com/news/national/cycling-relief-riders-covid-19/article34496187.ece
34494231,"Death toll continues to rise in U.P.","May 06, 2021",https://www.thehindu.com/news/national/other-states/death-toll-continues-to-rise-in-up/article34494231.ece
34493829,"Health Dept. ramps up oxygen beds","May 06, 2021",https://www.thehindu.com/news/national/tamil-nadu/health-dept-ramps-up-oxygen-beds/article34493829.ece
34493774,"Delhi gets 555 MT oxygen against demand of 976 MT","May 06, 2021",https://www.thehindu.com/news/cities/Delhi/delhi-gets-555-mt-oxygen-against-demand-of-976-mt/article34493774.ece
34493609,"'Healthcare system has collapsed in Haryana'","May 06, 2021",https://www.thehindu.com/news/national/other-states/healthcare-system-has-collapsed-in-haryana/article34493609.ece
34494590,"Health Dept. ramps up oxygen beds","May 06, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/health-dept-ramps-up-oxygen-beds/article34494590.ece
34495118,"U.P.'s Kanpur district records 112 deaths in two days due to COVID-19","May 06, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-otherstates/ups-kanpur-district-records-112-deaths-in-two-days-due-to-covid-19/article34495118.ece
34494701,"'Corona curfew' from May 7 to 16 in Himachal","May 06, 2021",https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/corona-curfew-from-may-7-to-16-in-himachal/article34494701.ece
34494704,"'Healthcare system has collapsed in Haryana'","May 06, 2021",https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/healthcare-system-has-collapsed-in-haryana/article34494704.ece
34494520,"Delhi gets 555 MT oxygen against demand of 976 MT","May 06, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-otherstates/delhi-gets-555-mt-oxygen-against-demand-of-976-mt/article34494520.ece
34495166,"CM more interested in politics than people's health, says Bhatti","May 06, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-telangana/cm-more-interested-in-politics-than-peoples-health-says-bhatti/article34495166.ece
34495137,"Child care response centre launched","May 06, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/response-centre-for-children-of-corona-patients-launched/article34495137.ece
34494452,"Three deaths send village in Telangana into a tizzy","May 06, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/three-deaths-send-village-in-telangana-into-a-tizzy/article34494452.ece
34493594,"'Corona curfew' from May 7 to 16 in Himachal","May 05, 2021",https://www.thehindu.com/news/national/other-states/corona-curfew-from-may-7-to-16-in-himachal/article34493594.ece
34493165,"Response centre for children of corona patients launched","May 05, 2021",https://www.thehindu.com/news/cities/Hyderabad/response-centre-for-children-of-corona-patients-launched/article34493165.ece
34493019,"CM more interested in politics than people's health, says Bhatti","May 05, 2021",https://www.thehindu.com/news/cities/Hyderabad/cm-more-interested-in-politics-than-peoples-health-says-bhatti/article34493019.ece
34492704,"Sadashivapet becomes hotbed of COVID cases","May 05, 2021",https://www.thehindu.com/news/cities/Hyderabad/sadashivapet-becomes-hotbed-of-covid-cases/article34492704.ece
34491035,"Think of week-end lockdown, longer curfew: HC","May 05, 2021",https://www.thehindu.com/news/cities/Hyderabad/think-of-week-end-lockdown-longer-curfew-hc/article34491035.ece
34490764,"COVID-19 | Over 51,000 persons in 18-44 age group get first dose of vaccine in U.P.","May 05, 2021",https://www.thehindu.com/news/national/over-51000-persons-in-18-44-age-group-get-first-dose-of-vaccine-in-up/article34490764.ece
34490616,"Coronavirus | Bihar CM Nitish Kumar appeals for postponement of weddings, social functions","May 05, 2021",https://www.thehindu.com/news/national/nitish-appeals-for-postponement-of-weddings-social-functions/article34490616.ece
34490578,"'More than corona, fear is the real killer,' says an affected family in Andhra","May 05, 2021",https://www.thehindu.com/news/national/andhra-pradesh/more-than-corona-fear-is-the-real-killer-says-an-affected-family-in-andhra/article34490578.ece
34489316,"Spike COVID-19 cases sends Vikarabad village into tizzy","May 05, 2021",https://www.thehindu.com/news/national/telangana/spike-covid-19-cases-sends-vikarabad-village-into-tizzy/article34489316.ece
34489257,"COVID-19 | Thiruvananthapuram Corporation to provide doorstep medical service for asymptomatic patients","May 05, 2021",https://www.thehindu.com/news/cities/Thiruvananthapuram/covid-19-thiruvananthapuram-corporation-to-provide-doorstep-medical-service-for-asymptomatic-patients/article34489257.ece
34487933,"Hackers target Indian users with fake COVID-19 vaccine registration message","May 05, 2021",https://www.thehindu.com/sci-tech/technology/hackers-target-indian-users-with-fake-covid-19-vaccine-registration-message/article34487933.ece
34487923,"VIT Engineering Entrance Exam 2021 to be conducted online from May 28 to 31","May 05, 2021",https://www.thehindu.com/news/national/tamil-nadu/vit-engineering-entrance-exam-2021-to-be-conducted-online-from-may-28-to-31/article34487923.ece
34486338,"Coronavirus updates | May 5, 2021","May 05, 2021",https://www.thehindu.com/news/national/coronavirus-live-may-5-2021-updates/article34486338.ece
34487251,"Coronavirus | Telangana records 6,361 COVID-19 cases","May 05, 2021",https://www.thehindu.com/news/national/telangana/coronavirus-telangana-records-6361-covid-19-cases/article34487251.ece
34485175,"Morning digest: Telecom Service Providers get Govt nod for 5G trials; Mamata to take oath as CM of West Bengal for third time today, and more","May 05, 2021",https://www.thehindu.com/news/national/morning-digest-may-5-2021/article34485175.ece
34484564,"Mamata Banerjee's swearing-in to be low-key due to corona pandemic","May 05, 2021",https://www.thehindu.com/elections/west-bengal-assembly/mamata-banerjees-swearing-in-to-be-low-key-due-to-corona-pandemic/article34484564.ece
34485855,"Help continues, second year in a row","May 05, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-telangana/help-continues-second-year-in-a-row/article34485855.ece
34485872,"All meetings cancelled in Sangareddy","May 05, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-telangana/meetings-cancelled/article34485872.ece
34486013,"Partial voluntary lockdown in Medak town","May 05, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-telangana/partial-voluntary-lockdown-in-medak-town/article34486013.ece
34485274,"Rahul presses for a complete lockdown","May 05, 2021",https://www.thehindu.com/todays-paper/tp-national/rahul-presses-for-a-complete-lockdown/article34485274.ece
34483161,"Help continues, second year in a row","May 04, 2021",https://www.thehindu.com/news/national/telangana/help-continues-second-year-in-a-row/article34483161.ece
34482950,"Partial voluntary lockdown in Medak town","May 04, 2021",https://www.thehindu.com/news/cities/Hyderabad/partial-voluntary-lockdown-in-medak-town/article34482950.ece
34479742,"Debate on Congress' debacle in Assembly elections can wait, says Kapil Sibal","May 04, 2021",https://www.thehindu.com/news/national/debate-on-congress-debacle-in-assembly-elections-can-wait-says-kapil-sibal/article34479742.ece
34478771,"Coronavirus | Over 1,000 nurses on contract regularised, diverted to Chennai","May 04, 2021",https://www.thehindu.com/news/cities/chennai/coronavirus-over-1000-nurses-on-contract-regularised-diverted-to-chennai/article34478771.ece
34478399,"COVID-19 | Free ration to 72 lakh ration card holders; financial aid to auto, taxi drivers: Delhi CM Arvind Kejriwal","May 04, 2021",https://www.thehindu.com/news/cities/Delhi/covid-19-free-ration-to-72-lakh-ration-card-holders-financial-aid-to-auto-taxi-drivers-kejriwal/article34478399.ece
34477474,"COVID-19 surge: Rahul Gandhi says only a full lockdown now can save people","May 04, 2021",https://www.thehindu.com/news/national/covid-19-surge-rahul-gandhi-says-only-a-full-lockdown-now-can-save-people/article34477474.ece
